TPdef | PLNONE | CFNONE | SONONE | QU0 | MA1.0 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK7 | 0.0109308886794309
TP015 | PLNONE | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK8 | 0.00998750762387876
TP015 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK1 | 0.01399017643819006
TP015 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK2 | 0.027472401121231366
TP015 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK3 | 0.03015720990998841
TP015 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK4 | 0.031028011190115307
TP015 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK5 | 0.029458580736169027
TP015 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK6 | 0.030209589364590034
TP015 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK7 | 0.030559155964527185
TP015 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK8 | 0.03075232503578526
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK1 | 0.020318091765433366
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK2 | 0.03498853381283068
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK3 | 0.04051998853842817
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK4 | 0.03837688449999119
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK5 | 0.04165018334297449
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK6 | 0.042213683287062126
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK7 | 0.04151185925757428
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK8 | 0.04334654805965357
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK1 | 0.036658559138591396
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK2 | 0.0480006538263032
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK3 | 0.05529594009295885
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK4 | 0.05425718358299275
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK5 | 0.05497432437262423
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK6 | 0.05583180617327668
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK7 | 0.056089457221887434
TP015 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK8 | 0.056610425698420785
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK1 | 0.022475064412768753
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK2 | 0.03807977295762932
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK3 | 0.041867328348057786
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK4 | 0.04242975073665606
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK5 | 0.047873045625726696
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK6 | 0.04778345148719784
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK7 | 0.048063838631733385
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK8 | 0.0487457307643169
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK1 | 0.03931025525782417
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK2 | 0.05479080967953712
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK3 | 0.05554196875724074
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK4 | 0.06083133058439638
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK5 | 0.05891556549437499
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK6 | 0.060261626408629476
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK7 | 0.059966231531195874
TP015 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK8 | 0.06019537236849953
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK1 | -0.0007233237435144702
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK2 | 0.011815419129226207
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK3 | 0.014890743053198874
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK4 | 0.018231727665615566
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK5 | 0.02042115787850579
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK6 | 0.018606146810762947
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK7 | 0.01945568968329625
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK8 | 0.018164519792446793
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK1 | 0.020923967025561735
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK2 | 0.03569817712698389
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK3 | 0.037195874707551396
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK4 | 0.038476700020976584
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK5 | 0.037329747516472944
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK6 | 0.0367747912304921
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK7 | 0.03731277279841208
TP015 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK8 | 0.035790524204565854
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK1 | 0.024184692763020682
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK2 | 0.04215990621121282
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK3 | 0.04237051899332733
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK4 | 0.04535041763453526
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK5 | 0.04491207967714064
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK6 | 0.044257717507679456
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK7 | 0.045112516555217946
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK8 | 0.04543613189942941
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK1 | 0.04190944513375627
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK2 | 0.0548907707662975
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK3 | 0.05758906319745252
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK4 | 0.05734411787247301
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK5 | 0.059575479011115484
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK6 | 0.05789671242614977
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK7 | 0.05897276759848022
TP015 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK8 | 0.05790891394856601
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK1 | 0.02484028159493784
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK2 | 0.043495951837693
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK3 | 0.04467028063053677
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK4 | 0.047106976991189764
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK5 | 0.0470127493778866
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK6 | 0.04942072039778911
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK7 | 0.04894659799760584
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK8 | 0.048809688000912815
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK1 | 0.03785412237569294
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK2 | 0.05771358863067225
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK3 | 0.058308535982004306
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK4 | 0.05805882275497107
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK5 | 0.05960400696024984
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK6 | 0.062177048349616404
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK7 | 0.06237245680964848
TP015 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK8 | 0.061604496070648496
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK1 | 0.008929035820115477
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK2 | 0.026314820372698416
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK3 | 0.02744778716361798
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK4 | 0.029152323186764667
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK5 | 0.030091804492958257
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK6 | 0.031249001717723962
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK7 | 0.030651797963869604
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK8 | 0.029024122885927456
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK1 | 0.027053682190263995
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK2 | 0.04418420048370375
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK3 | 0.04590148189333065
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK4 | 0.046321082170726974
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK5 | 0.04858334572668266
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK6 | 0.04638304563772877
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK7 | 0.04434820609246504
TP015 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK8 | 0.045265145564932
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK1 | 0.03088661365642062
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK2 | 0.050361425100774126
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK3 | 0.050446188500847394
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK4 | 0.050834458322586595
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK5 | 0.05242915729136738
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK6 | 0.051755903522782226
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK7 | 0.05239745735721335
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK8 | 0.05257143286551305
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK1 | 0.04287502712049168
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK2 | 0.05851274543679319
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK3 | 0.06208267607202286
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK4 | 0.06406510793398942
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK5 | 0.0645128408726289
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK6 | 0.06408321322412938
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK7 | 0.06361625882478675
TP015 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK8 | 0.06308433531402596
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK1 | 0.02870028871103053
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK2 | 0.04456765500952886
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK3 | 0.04980347529589463
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK4 | 0.05223444360268059
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK5 | 0.05395793362994339
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK6 | 0.05392122356467835
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK7 | 0.0540986567523796
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK8 | 0.05315370266115815
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK0 | nan
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK1 | 0.04362213423137612
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK2 | 0.06198881606296014
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK3 | 0.06184593791772794
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK4 | 0.06584290851642943
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK5 | 0.06519061703522544
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK6 | 0.06478042698854758
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK7 | 0.06429835234810083
TP015 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK8 | 0.06332376248776542
TP015 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK1 | -0.007879691176679193
TP015 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK2 | 0.011013509370036256
TP015 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK3 | 0.014709798775289884
TP015 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK4 | 0.013422942244457614
TP015 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK5 | 0.01590116758836796
TP015 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK6 | 0.014948086319267168
TP015 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK7 | 0.016524500969181233
TP015 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK8 | 0.01570811607803488
TP015 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK1 | 0.013940346010263005
TP015 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK2 | 0.030377990055815263
TP015 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK3 | 0.032468933568266495
TP015 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK4 | 0.03150701067344963
TP015 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK5 | 0.034687191091716585
TP015 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK6 | 0.034589376474005284
TP015 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK7 | 0.035838812090572186
TP015 | PL0 | CFNONE | SONONE | QU0 | MA0.8 | WEEK8 | 0.034565630432289746
TP015 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK1 | 0.023097637283736372
TP015 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK2 | 0.0406988732755898
TP015 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK3 | 0.04395109607178141
TP015 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK4 | 0.04609234929012407
TP015 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK5 | 0.04521973259816642
TP015 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK6 | 0.04724959237270482
TP015 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK7 | 0.047923032635357854
TP015 | PL0 | CFNONE | SONONE | QU2 | MA1.0 | WEEK8 | 0.04835765401339448
TP015 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK1 | 0.03994251406405508
TP015 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK2 | 0.05480735531184036
TP015 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK3 | 0.05809577923453807
TP015 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK4 | 0.05718222141279636
TP015 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK5 | 0.05832696358887737
TP015 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK6 | 0.06017380154554142
TP015 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK7 | 0.05928610703468684
TP015 | PL0 | CFNONE | SONONE | QU2 | MA0.8 | WEEK8 | 0.06015344545598039
TP015 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK1 | 0.028716577623139866
TP015 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK2 | 0.043363166185176494
TP015 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK3 | 0.04834107997742321
TP015 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK4 | 0.050464056625159265
TP015 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK5 | 0.051531829129062096
TP015 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK6 | 0.05476509385212758
TP015 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK7 | 0.054323694400496975
TP015 | PL0 | CFNONE | SONONE | QU3 | MA1.0 | WEEK8 | 0.05458512993995607
TP015 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK1 | 0.03608497248330331
TP015 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK2 | 0.05762832040017132
TP015 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK3 | 0.06259462443545469
TP015 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK4 | 0.06208654882315229
TP015 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK5 | 0.06448587955870475
TP015 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK6 | 0.06489308721307979
TP015 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK7 | 0.06503508013164033
TP015 | PL0 | CFNONE | SONONE | QU3 | MA0.8 | WEEK8 | 0.06662560280175589
TP015 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK1 | 0.0067182364750702495
TP015 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK2 | 0.019757503295865064
TP015 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK3 | 0.02527419456598398
TP015 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK4 | 0.020712741712966914
TP015 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK5 | 0.02350334274288768
TP015 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK6 | 0.024486968593575825
TP015 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK7 | 0.02363667012425255
TP015 | PL0 | CFNONE | SO12 | QU0 | MA1.0 | WEEK8 | 0.024009280297617203
TP015 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK1 | 0.025299281669047824
TP015 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK2 | 0.04140172626338165
TP015 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK3 | 0.04106381658768454
TP015 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK4 | 0.039589327943130664
TP015 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK5 | 0.04076511078964162
TP015 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK6 | 0.04083796414316768
TP015 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK7 | 0.041201819524234434
TP015 | PL0 | CFNONE | SO12 | QU0 | MA0.8 | WEEK8 | 0.040476186747501475
TP015 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK1 | 0.033886334060751616
TP015 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK2 | 0.043989099838313506
TP015 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK3 | 0.047287674198765284
TP015 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK4 | 0.0515465709731453
TP015 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK5 | 0.051758824305448314
TP015 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK6 | 0.0504297621248668
TP015 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK7 | 0.051548496260122145
TP015 | PL0 | CFNONE | SO12 | QU2 | MA1.0 | WEEK8 | 0.051474203750892955
TP015 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK1 | 0.0448457454284506
TP015 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK2 | 0.06150281055282039
TP015 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK3 | 0.060048131488876666
TP015 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK4 | 0.06371151468160488
TP015 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK5 | 0.06134521927021311
TP015 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK6 | 0.06356664817713797
TP015 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK7 | 0.06406694010676028
TP015 | PL0 | CFNONE | SO12 | QU2 | MA0.8 | WEEK8 | 0.06245693855373305
TP015 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK1 | 0.030474600679095132
TP015 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK2 | 0.045747833138773814
TP015 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK3 | 0.050804973727996056
TP015 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK4 | 0.051672124573032635
TP015 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK5 | 0.05305422567146528
TP015 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK6 | 0.05612895930454695
TP015 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK7 | 0.05424713195471531
TP015 | PL0 | CFNONE | SO12 | QU3 | MA1.0 | WEEK8 | 0.05656325262036227
TP015 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK1 | 0.042953134193440656
TP015 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK2 | 0.06003149731312868
TP015 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK3 | 0.06293257467850483
TP015 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK4 | 0.06572720354489653
TP015 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK5 | 0.0664436573480057
TP015 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK6 | 0.06590946211412815
TP015 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK7 | 0.06622606731770142
TP015 | PL0 | CFNONE | SO12 | QU3 | MA0.8 | WEEK8 | 0.06576327558382206
TP015 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK1 | 0.011880137365574805
TP015 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK2 | 0.030490531274603078
TP015 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK3 | 0.034883109145326885
TP015 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK4 | 0.03544977425862947
TP015 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK5 | 0.03526400318157988
TP015 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK6 | 0.03535866911605634
